koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,koi_disposition
0.0,0,0,1,1,0.0018082709226138105,0.00042827615455998276,0.99957172384544,0.00956286370294157,0.043219114246562294,0.9567808857534378,0.0001585791309863622,0.00552957680617255,0.9997817785051828,0.03349460203186986,0.045909090909090906,0.9540909090909091,0.0001030373792496818,0.0007299270072992701,0.9992700729927008,2.4958952123354053e-05,1.4799154334038056e-05,0.9999939655172413,0.07554030874785593,4.3591470468793355e-05,7.747573334048006e-05,0.9999772251274173,0.001038410127812821,0.0,0.2051378919531545,0.27366863905325445,0.895005675368899,0.8517961256347564,0.020380434782608696,0.8455598455598455,0.0038742885094272513,0.004321416699404671,0.999364314953046,0.5479092307776732,0.37994783683275957,0.7310521530705015,0
0.415,0,0,0,0,0.011607413522184893,0.00017155971557579754,0.9998284402844242,0.012248926694403153,0.002603378997183261,0.9973966210028168,0.0003171582619727244,0.004547580079494973,0.9996181123840698,0.025101058181155288,0.0034242424242424243,0.9965757575757576,0.00026843948804522363,0.00033576642335766423,0.9996642335766424,9.330808255346207e-05,4.228329809725158e-05,0.9999439655172413,0.06284734133790738,2.2313659121823986e-05,3.0164777564872178e-05,0.9999787733330413,0.006385117594423516,0.0,0.24238760861352474,0.17307692307692307,0.9335981838819524,0.7479781831860071,0.14266304347826086,0.8648648648648649,0.008432274991106369,0.007675803088453053,0.9960221526607271,0.5979076757583464,0.7631012190210198,0.49334655756674095,1
1.0,0,0,0,0,0.01720400178820361,0.0003932015248150505,0.9996067984751849,0.01152399946001631,0.004009375890281626,0.9959906241097184,0.016056137012369173,0.0008534019172317044,0.9779050736497545,0.025273226020202953,0.006507575757575758,0.9934924242424242,0.0013508742721629336,0.0023357664233576644,0.9976642335766424,6.873311430892885e-05,1.1627906976744185e-05,0.9999905172413792,0.021269296740994852,5.60855849877187e-07,3.483422209856012e-07,0.9999997982154146,0.004286203506291218,0.0,0.11295806573479408,0.1227810650887574,0.9483541430192962,0.8773744592815497,0.018342391304347828,0.9613899613899614,0.0024235147634293847,0.000906590915959022,0.9997110522513846,0.887822735114348,0.5489086011225974,0.6998925531035621,1
1.0,0,0,0,0,0.004822652495996972,2.9022390442136526e-05,0.9999709776095578,0.009736280540469974,0.0012378045147614736,0.9987621954852386,0.0006343165239454488,0.004138414776712649,0.9991271140207311,0.006049022983683118,0.0017575757575757575,0.9982424242424243,0.008324877941378239,0.008905109489051096,0.9910948905109489,0.00019237592328923662,3.9112050739957714e-05,0.9999456896551723,0.03656946826758148,3.2911459724877928e-06,3.1544323344807217e-06,0.9999978017980125,0.008351468687515878,0.0,0.11152247827729503,0.21449704142011833,0.9091940976163451,0.8672183562159113,0.042798913043478264,0.9652509652509652,0.002679206688011384,0.001269227282342631,0.9993065254033229,0.6577530519541099,0.5469843855071401,0.780229771055459,1
0.788,0,0,0,0,0.004625823159018887,0.0007417090161104415,0.9992582909838895,0.011212842971510886,0.02915914531557864,0.9708408546844214,0.007730732635585157,0.002945990180032733,0.9893617021276596,0.020871371815980068,0.03507575757575758,0.9649242424242425,8.026069541554162e-05,0.0008321167883211679,0.9991678832116788,4.2238226670291475e-05,2.0084566596194502e-05,0.9999767241379309,0.0760891938250429,4.4966206713199166e-05,5.7451584875410936e-05,0.9999632162772204,0.0006849088077063286,0.0,0.21669814884775215,0.12130177514792899,0.9597048808172531,0.7665977054730111,0.14741847826086957,0.8610038610038611,0.007242751689790111,0.006738992475295397,0.9970431013725018,0.07610996364913447,0.35485897916627085,0.6169104884701214,2
1.0,0,0,0,0,0.016384866048767342,0.006208873644012015,0.993791126355988,0.019466090014176596,0.010933910588791078,0.989066089411209,0.01879162702188392,1.1690437222352115e-05,0.9741953082378614,0.009694930163516042,0.011363636363636364,0.9886363636363636,0.0016328713101094311,0.011824817518248177,0.9881751824817518,0.00014514590619427433,0.00012684989429175475,0.9999560344827585,0.044596912521440824,6.534792752477844e-06,1.8393022192200038e-05,0.9999954643110899,0.001038410127812821,0.0,0.2669437098602191,0.29142011834319526,0.8632236095346197,0.8280985518149332,0.04755434782608696,0.7297297297297297,0.004847029526858769,0.009035689462391586,0.9987671562725741,0.6661510710424299,0.19361392415545753,0.7114637573353167,2
0.999,0,0,0,0,0.03158294376280933,0.000434246304303801,0.9995657536956961,0.023300851308545534,0.0026385289195107204,0.9973614710804893,0.0507453219156359,0.3742108954874912,0.9402618657937807,0.00759057619801327,0.005886363636363637,0.9941136363636364,0.004062384252417718,0.011459854014598541,0.9885401459854014,0.0013788861088456059,0.0011416490486257929,0.9995724137931034,0.02840480274442539,1.4103606387791155e-06,3.94787850450348e-06,0.9999990553624277,0.0029053389746252324,0.0,0.19576879486210805,0.257396449704142,0.9103291713961408,0.823960880195599,0.09714673913043478,0.6306306306306306,0.004519076840981857,0.008340636426823004,0.9987767878641945,0.11388458463604323,0.38274452682400195,0.6984874783039919,2
0.0,0,0,1,0,0.0009572345654760277,5.327612377639822e-05,0.9999467238762235,0.009005427079383094,0.009229139355909308,0.9907708606440907,0.019227719632096418,0.0003740939911152677,0.9763229678123295,0.014259548081124326,0.0125,0.9875,2.6681258205707084e-05,0.00016788321167883211,0.9998321167883212,3.955033951854565e-05,2.219873150105708e-05,0.9999646551724137,0.16459691252144085,0.000828102748897657,0.0014578591933783662,0.9989945841963709,0.0014250521966792968,0.0,0.25681904042312054,0.2662721893491124,0.8978433598183881,0.7156291141621214,0.21399456521739132,0.8648648648648649,0.011100364638918534,0.011846121301864555,0.9929785697086444,0.8731785692724525,0.4418106422836652,0.492354740061162,0
0.0,0,1,0,0,0.009539400598772875,2.067164348797073e-06,0.9999979328356512,0.011806864059412836,2.3550447959397623e-05,0.9999764495520407,0.012607040913415794,9.352349777881692e-05,0.9998908892525914,0.05403198270798309,0.00010454545454545455,0.9998954545454546,0.1301475983342652,0.0012773722627737226,0.9987226277372263,0.00207312896175367,0.0012684989429175475,0.9987413793103447,0.06758147512864494,2.9085947836790537e-05,5.809021228055121e-05,0.9999699483824138,0.9112711686532703,0.0,0.260521344918776,0.24704142011834318,0.8944381384790011,0.7617077299228889,0.1548913043478261,0.8416988416988417,0.007932008182141587,0.01024447735033695,0.9960125210691066,0.7316983372269785,0.5910937429899512,0.4508637077444416,0
1.0,0,0,0,0,0.019646049989053407,0.0002976791289139583,0.999702320871086,0.051140721396141176,0.002620953958346991,0.9973790460416531,0.002973358705994291,0.003612345101706804,0.9959083469721768,0.027361665311508045,0.003590909090909091,0.9964090909090909,0.0007109579168228045,0.0008905109489051095,0.9991094890510949,0.000109435405463937,4.968287526427061e-05,0.9999758620689654,0.04343053173241852,5.9693696725527975e-06,7.483828509587479e-06,0.9999974035859546,0.00615313235310363,0.0,0.25289006422364946,0.11390532544378698,0.952894438138479,0.8092909535452322,0.051630434782608696,0.8416988416988417,0.005886472785485593,0.005620863678945936,0.9989501565133638,0.4411036429529265,0.9587349889384411,0.5830233903628398,1
0.783,0,0,0,0,0.0029264981877187464,0.0002200671822443209,0.9997799328177557,0.010211656824218707,0.01241020732654436,0.9875897926734557,0.006581033935934032,0.0034019172317044655,0.9909438079650845,0.019395647481285788,0.017424242424242425,0.9825757575757575,0.0001018443148583697,0.0008613138686131388,0.9991386861313869,3.4174565215054016e-05,3.3826638477801266e-05,0.9999896551724137,0.08329331046312179,6.294921830364245e-05,0.00017779552836353173,0.9999603359361919,0.0008395656352529191,0.0,0.2659614658103513,0.2485207100591716,0.8728717366628831,0.8245251081436901,0.04755434782608696,0.7297297297297297,0.0051138384916399856,0.00988184098395334,0.9988731037803997,0.37386780872164493,0.24373440100658472,0.6987354326803866,2
0.997,0,0,0,0,0.0838840678090604,0.02097006888560267,0.9790299311143973,0.01722035927643449,0.03970412201381638,0.9602958779861837,0.001665080875356803,0.004909983633387889,0.997708674304419,0.08965893406405799,0.05,0.95,0.000302062211800383,0.0020072992700729928,0.997992700729927,5.990148509604972e-05,5.8139534883720933e-05,0.999980172413793,0.023190394511149227,7.334971456862886e-07,2.214461261979893e-06,0.9999995035742059,0.0010052693790528371,0.0,0.2610502455610124,0.28106508875739644,0.880249716231555,0.8269700959187511,0.04755434782608696,0.7297297297297297,0.004997109569548204,0.010002719772747876,0.9987189983144714,0.48453396070740595,0.20843374128548842,0.6984048268451938,2
1.0,0,0,0,0,0.0057229995907986265,0.00010439553095784208,0.9998956044690421,0.04061534483503884,0.003007603103949041,0.996992396896051,0.03472882968601332,7.01426233341127e-05,0.9657392253136934,0.02315151059193907,0.0036212121212121215,0.9963787878787879,0.0005840592497468806,0.000927007299270073,0.9990729927007299,0.00010559556667572869,4.439746300211416e-05,0.9999741379310344,0.0602401372212693,1.9104723290197665e-05,2.4148962700866873e-05,0.9999902750544076,0.0047943616539443,0.14285714285714285,0.21654703437854175,0.16420118343195267,0.9370034052213394,0.8141809290953546,0.0672554347826087,0.8584298584298584,0.005252801494130203,0.004593393974192378,0.9989405249217433,0.16063944224200633,0.33280052471569643,0.6253409372675426,1
0.815,0,0,0,0,0.00021889258256585725,1.290298613382722e-05,0.9999870970138661,0.008342343556228204,0.005186898288251507,0.9948131017117485,0.014509990485252141,0.0012041150339022679,0.9800327332242226,0.006810757162326782,0.006416666666666667,0.9935833333333334,0.000239155180258472,0.0011605839416058395,0.9988394160583942,5.2605791398453927e-05,4.1226215644820293e-05,0.9999879310344827,0.14854202401372213,0.0005568485622331948,0.0013430942546676177,0.9996886267420222,0.0017343658517724777,0.0,0.23437854174537212,0.2662721893491124,0.8864926220204313,0.8344931352266315,0.03125,0.7631917631917632,0.004941524368552118,0.007857121271644858,0.999104261979292,0.7263609620630174,0.14763536853364556,0.7190676915447557,2
0.0,1,0,1,1,0.00025317947094543203,1.4246269826186326e-05,0.9999857537301737,0.008252806643841815,0.006135946191092904,0.9938640538089072,0.003686964795432921,0.004524199205050269,0.9949263502454991,0.010917466499610812,0.008106060606060606,0.9918939393939394,2.4295129423082867e-05,9.489051094890511e-05,0.9999051094890511,3.609448460915817e-05,3.276955602536998e-05,0.9999827586206895,0.28157804459691255,0.0066775771520180775,0.016946909872607132,0.993995817519828,0.00239718082697215,0.0,0.4391386475255006,0.3505917159763314,0.7690124858115778,0.7665977054730111,0.07608695652173914,0.7837837837837838,0.010800204553539666,0.01755764407240639,0.99626294245124,0.4113574952846317,0.5088994734250036,0.4753285395487229,0
0.819,0,0,0,0,0.00403199263650498,0.00031782838429934493,0.9996821716157006,0.01114285550641382,0.013833779180806456,0.9861662208191936,0.01359816048208056,0.0012625672200140285,0.9812875068194217,0.018513106457596074,0.016363636363636365,0.9836363636363636,0.00013069478104828062,0.0010802919708029198,0.998919708029197,3.148667806330819e-05,2.959830866807611e-05,0.9999922413793102,0.06394511149228131,2.3689308812239367e-05,6.238366838523881e-05,0.999987448284508,0.0007953779702396075,0.14285714285714285,0.23679637325273897,0.22928994082840237,0.902383654937571,0.8476584540154223,0.024456521739130432,0.752895752895753,0.004107746353610815,0.007615363694055785,0.9992391042619793,0.8020748531421447,0.6718382671487473,0.6889825605421934,2
0.991,0,0,0,0,0.03221672343232919,0.0015894702797326348,0.9984105297202673,0.030456784842219475,0.009317014161727956,0.9906829858382721,0.02898033618775769,0.0023848491933598313,0.9721222040370977,0.028980621713981473,0.010151515151515153,0.9898484848484849,0.00031399285571350404,0.0009635036496350365,0.999036496350365,6.182140449015389e-05,2.431289640591966e-05,0.9999810344827585,0.03169811320754717,2.028763587259336e-06,2.3526923020535445e-06,0.999998821435165,0.0023861339107188228,0.0,0.22735171892708725,0.16715976331360946,0.94211123723042,0.8162497649050215,0.09375000000000001,0.8815958815958815,0.004674715403770901,0.0037472424526306244,0.9988056826390561,0.5703431287354768,0.1320038691183094,0.5702124142491115,1
1.0,0,0,0,0,0.015227509694828271,0.0003902164499431413,0.9996097835500568,0.018925850691014517,0.004044525812609086,0.9959554741873909,0.00650174437044085,0.0032616319850362406,0.9910529187124931,0.02866015804718267,0.006257575757575759,0.9937424242424242,0.0014376425915310867,0.0025766423357664234,0.9974233576642336,9.215613091699958e-05,1.5856236786469344e-05,0.9999905172413792,0.03128644939965695,1.9410727703404272e-06,1.1058483205892101e-06,0.9999994517887814,0.004363531920064513,0.0,0.17574612769172646,0.11834319526627218,0.9545970488081725,0.8566861011848788,0.016304347826086956,0.9510939510939511,0.003374021700462469,0.0012087878879453626,0.9996917890681435,0.5768975352028942,0.06284874147363917,0.6963385403752375,1
1.0,0,0,0,0,0.029928366911915,0.0012984254797214947,0.9987015745202784,0.009838390343701,0.008244941530740454,0.9917550584692596,0.03702822708531558,5.845218611176058e-05,0.9647572285870158,0.045329332480692604,0.01575757575757576,0.9842424242424243,0.000730480788680639,0.0016496350364963506,0.9983503649635036,0.00018047242304579082,8.350951374207188e-05,0.999908620689655,0.04164665523156089,5.158229616052891e-06,6.687617718763248e-06,0.999995750023777,0.0034466378710382994,0.0,0.2387608613524745,0.11686390532544379,0.9551645856980704,0.7637765657325558,0.12364130434782608,0.8738738738738738,0.007698550337958023,0.007373606116466713,0.996860101131712,0.5687213350481244,0.06367419399238283,0.6439375154971484,2
0.996,0,0,0,0,0.005305892313947769,0.0005902164663610531,0.9994097835336389,0.009791791207143033,0.018438419005703605,0.9815615809942965,0.0038455439264192836,0.004290390460603226,0.9947081287506819,0.013499984085325802,0.02575757575757576,0.9742424242424242,0.0002662702800610198,0.002963503649635037,0.997036496350365,4.185424279147064e-05,4.228329809725158e-06,0.9999931034482757,0.0483704974271012,8.70696736323998e-06,3.7101211155767997e-06,0.9999967964464942,0.0005633927289197219,0.0,0.168492633169626,0.11538461538461538,0.9557321225879682,0.8405115666729358,0.04619565217391305,0.9742599742599742,0.003868729989327642,0.0008461515215617539,0.9994606308692512,0.43828128287265145,0.834707067473953,0.6457558475907098,1
0.0,0,0,1,0,0.0014300891636015247,2.0141792698206862e-05,0.9999798582073017,0.009193421310296976,0.0021815799292537515,0.9978184200707463,0.039961941008563276,0.007972878185644143,0.9982542280414621,0.018179621693726434,0.005037878787878788,0.9949621212121212,0.00037039226330280354,0.0005255474452554745,0.9994744525547445,0.00016780095504470338,0.00015856236786469344,0.999956896551724,0.10202401372212694,0.00013399156825209254,0.00039481273203756124,0.9999189968817549,0.006440352175690155,0.0,0.2592368719304874,0.2440828402366864,0.8853575482406356,0.8286627797630243,0.03804347826086957,0.7117117117117118,0.005108279971540378,0.010304916744734218,0.9989019985552613,0.39608949227704215,0.30488572324407137,0.6288122985370691,0
0.23,0,0,0,0,0.4687296057437171,0.3134327794608998,0.6865672205391001,0.031079608190725985,0.13355441462813228,0.8664455853718678,0.0019822391373295277,0.004711246200607903,0.9972722313147845,0.10516127352116506,0.12878787878787878,0.8712121212121212,0.0001610636928271342,0.0017737226277372265,0.9982262773722628,3.4174565215054016e-05,2.325581395348837e-05,0.9999870689655171,0.008439108061749571,4.4758854469026333e-08,9.123248644860983e-08,0.9999999678573227,0.0006296742264396893,0.0,0.22485833018511522,0.25,0.9137343927355278,0.8299793116419033,0.09171195652173914,0.7876447876447876,0.004024368552116685,0.005439545495754132,0.9988442090055382,0.5048265055788601,0.5799526722787873,0.5267377469212332,2
1.0,0,0,0,0,0.014750616800881938,0.000798425438676715,0.9992015745613232,0.00874629889667905,0.01038908679271546,0.9896109132072846,0.035006343165239456,0.0009819967266775779,0.9636115657392254,0.023461123344512183,0.011742424242424243,0.9882575757575758,0.0006187665774941419,0.002759124087591241,0.9972408759124087,8.178856618883713e-05,5.391120507399577e-05,0.999985344827586,0.03794168096054888,3.746955531264204e-06,7.6137656872567115e-06,0.9999982839381721,0.0016680843542525102,0.0,0.2253872308273517,0.22485207100591714,0.9137343927355278,0.8516080496520594,0.024456521739130432,0.8146718146718147,0.0038742885094272513,0.0054999848901514,0.9994124729111485,0.7728130482586533,0.8122995978901462,0.7358459376807999,2
0.0,0,0,1,0,0.0017712828125148099,0.00012827612993311516,0.9998717238700668,0.009397924949591394,0.012498082132363008,0.9875019178676371,0.02438154138915319,0.0038695347205985504,0.9789961811238407,0.0348111796245873,0.019015151515151516,0.9809848484848485,0.00011117190919044615,0.00041605839416058397,0.9995839416058394,3.532651685151651e-05,3.3826638477801266e-05,0.9999879310344827,0.09475128644939966,0.00010183826871515935,0.00027401262611719744,0.9999319128809231,0.002231477083172232,0.0,0.2586324140536457,0.25,0.8796821793416572,0.8280985518149332,0.04755434782608696,0.7297297297297297,0.004858146567057987,0.008945030370795684,0.9987767878641945,0.8214462777410869,0.4355093326963906,0.6440201669559465,0
0.0,0,1,0,0,0.0012444895861012258,5.149254154043251e-06,0.9999948507458459,0.00870060881311839,0.0008634578419740338,0.999136542158026,0.03476847446875991,0.0001402852466682254,0.9993998908892526,0.06254466959689577,0.0009545454545454546,0.9990454545454546,0.1681087380578322,0.011532846715328468,0.9884671532846715,0.0038421426914812405,0.002854122621564482,0.997155172413793,0.14840480274442538,0.0005597661087877677,0.0013509872470558232,0.9993328358754021,0.13313743468510764,0.0,0.2956554590102002,0.2677514792899408,0.8711691259931895,0.7549369945457964,0.17934782608695654,0.7734877734877735,0.009221584845250801,0.01441479556374845,0.9943847820852396,0.5447255573829555,0.03298573752830869,0.6569964459872716,0
1.0,0,0,0,0,0.029015946637525974,0.0023730524336087813,0.9976269475663911,0.012137562154717937,0.014185278404081049,0.985814721595919,0.027989216619092927,2.338087444470423e-05,0.9713584288052373,0.04172682895776245,0.019242424242424245,0.9807575757575757,0.0002825393399425485,0.0013357664233576644,0.9986642335766424,7.103701758185384e-05,6.02536997885835e-05,0.9999784482758619,0.039382504288164664,4.2484373905192136e-06,1.0817961196163949e-05,0.9999973553719386,0.001579709024225887,0.0,0.282810729127314,0.2559171597633136,0.8910329171396141,0.8173782208012036,0.04076086956521739,0.7683397683397684,0.005741951262895767,0.00988184098395334,0.9986515771731279,0.7670343220207219,0.8107634236455463,0.6376560046284815,2
0.0,0,0,1,0,0.0010701180901649579,4.252985423752535e-05,0.9999574701457624,0.00846591263167859,0.006083221307601716,0.9939167786923984,0.01443070091975896,0.001017068038344634,0.9801418439716312,0.0063745504104539144,0.010227272727272729,0.9897727272727272,0.00022939374432955477,0.001437956204379562,0.9985620437956204,3.1102694184487354e-05,7.399577167019028e-06,0.9999931034482757,0.06819897084048028,3.014097797784616e-05,2.6404893274868865e-05,0.9999846840142589,0.0012593484528793785,0.0,0.13441632036267473,0.19674556213017752,0.9245175936435869,0.8596953169080309,0.03328804347826087,0.9678249678249679,0.003023834934187122,0.001390106071137167,0.9994606308692512,0.31619122712978154,0.5493339553840624,0.7171667079923961,0
0.994,0,0,0,0,0.005453412567832475,0.0001208134427533423,0.9998791865572466,0.011110295284329968,0.004079675734936545,0.9959203242650635,0.0005946717411988582,0.004208557400046761,0.9991816693944353,0.032153429033574175,0.0049015151515151515,0.9950984848484848,0.0008270105439777093,0.0014306569343065696,0.9985693430656934,9.407605031110372e-05,8.668076109936575e-05,0.9999758620689654,0.061612349914236704,2.074709921540806e-05,6.149898972876745e-05,0.9999877697112812,0.004507141831357776,0.0,0.24903664525878352,0.28846153846153844,0.8893303064699205,0.8386308068459658,0.026494565217391304,0.7323037323037322,0.004602454642475988,0.009035689462391586,0.9990368408379485,0.6095886150631991,0.08836174771295102,0.7200595090503347,1
